User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
9.0;MC;5.0;2.0;5.853291;2.0;0.593675;0.0;0.0;0.690479;0.999998;0.993198;0.108991;0.0;0.0;0.040502;0.0;0.0;0.63738;0.0;0.0;0.184498;0.0;0.0;
9.0;MC;6.0;2.0;1.441002;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.000001;0.177356;0.0;0.0;0.0;
9.0;MC;1.0;0.0;2.390437;3.0;0.564353;0.0;0.0;0.501659;0.0;0.0;0.004887;0.0;0.0;0.099143;0.999991;0.202214;0.313733;0.0;0.0;0.629094;0.0;0.0;
9.0;MC;2.0;1.0;29.209284;3.0;-0.050677;0.0;0.0;-0.074566;0.0;0.0;0.488012;1.0;0.998136;-0.35789;0.0;0.0;-0.06309;0.0;0.0;-0.081048;0.0;0.0;
9.0;MC;3.0;1.0;3.250896;3.0;0.084591;0.0;0.0;0.140191;0.0;0.0;0.092612;0.0;0.0;0.210583;0.999999;0.202434;-0.116543;0.0;0.0;0.069758;0.0;0.0;
9.0;MC;4.0;1.0;0.637038;3.0;0.0;0.579492;0.005233;0.0;0.003171;0.000007;0.0;0.0;0.0;0.0;0.001057;0.000004;0.0;0.32093;0.011206;0.0;0.09535;0.0022;
9.0;MC;5.0;1.0;1.786823;3.0;0.583772;0.0;0.0;0.513777;0.0;0.0;0.027141;0.0;0.0;-0.024307;0.999995;0.202534;0.4101;0.0;0.0;0.645124;0.0;0.0;
9.0;MC;6.0;1.0;1.753815;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.999991;0.201177;0.0;0.0;0.0;0.0;0.0;0.0;
9.0;MC;1.0;1.0;18.430519;4.0;-0.125742;0.0;0.0;-0.115055;0.0;0.0;0.095981;0.0;0.0;0.09278;1.0;0.996577;-0.203543;0.0;0.0;0.041066;0.0;0.0;
9.0;MC;2.0;2.0;26.517216;4.0;-0.009011;0.0;0.0;-0.086971;0.0;0.0;-0.174457;0.0;0.0;0.062189;1.0;0.995298;-0.048701;0.0;0.0;0.183286;0.0;0.0;
9.0;MC;3.0;3.0;32.728127;4.0;0.1274;0.0;0.0;0.040775;0.0;0.0;-0.128653;0.0;0.0;-0.193295;1.0;0.959977;0.074929;0.0;0.0;0.095572;0.0;0.0;
9.0;MC;1.0;1.0;14.007648;5.0;0.572274;0.0;0.0;0.516981;0.0;0.0;-0.252684;0.0;0.0;0.198027;0.0;0.0;0.569071;1.0;0.98061;0.250373;0.0;0.0;
9.0;MC;2.0;2.0;24.842609;5.0;0.715117;0.0;0.0;0.627118;0.0;0.0;0.092521;0.0;0.0;-0.170588;0.0;0.0;0.615776;1.0;0.996953;0.471384;0.0;0.0;
9.0;MC;3.0;3.0;18.073612;5.0;0.718753;0.0;0.0;0.664926;0.0;0.0;-0.204916;0.0;0.0;-0.045327;0.0;0.0;0.69529;0.999991;0.964958;0.244852;0.0;0.0;
9.0;MC;1.0;0.0;1.552449;6.0;-9999999.0;0.149321;1.0;-999999.0;0.202908;1.0;-99999.0;0.256123;1.0;-99999.0;-0.071301;1.0;-9999.0;0.173867;1.0;-9999.0;-0.256455;1.0;
9.0;MC;2.0;1.0;46.533756;6.0;-9999999.0;0.237343;1.0;-999999.0;0.278412;1.0;-99999.0;-0.085607;1.0;-99999.0;0.023149;1.0;-9999.0;0.058765;1.0;-9999.0;0.195233;1.0;
9.0;MC;3.0;2.0;19.379709;6.0;-9999999.0;0.28542;1.0;-999999.0;0.203667;1.0;-99999.0;-0.067743;1.0;-99999.0;0.260951;1.0;-9999.0;0.242768;1.0;-9999.0;0.831047;1.0;
9.0;MC;4.0;3.0;17.491623;6.0;-9999999.0;0.429399;1.0;-999999.0;0.324962;1.0;-99999.0;-0.219722;1.0;-99999.0;0.194732;1.0;-9999.0;0.324407;1.0;-9999.0;0.699856;1.0;
