User_ID;Group;TryCount;AmountRightGestures;TimeNeeded;Activ_Gesture_ID;Likeliehood_CP_Gesture_ID_1;Likeliehood_MC_Gesture_ID_1;Alignment_Gesture_ID_1;Likeliehood_CP_Gesture_ID_2;Likeliehood_MC_Gesture_ID_2;Alignment_Gesture_ID_2;Likeliehood_CP_Gesture_ID_3;Likeliehood_MC_Gesture_ID_3;Alignment_Gesture_ID_3;Likeliehood_CP_Gesture_ID_4;Likeliehood_MC_Gesture_ID_4;Alignment_Gesture_ID_4;Likeliehood_CP_Gesture_ID_5;Likeliehood_MC_Gesture_ID_5;Alignment_Gesture_ID_5;Likeliehood_CP_Gesture_ID_6;Likeliehood_MC_Gesture_ID_6;Alignment_Gesture_ID_6
19.0;MC;5.0;1.0;3.909941;2.0;-9999999.0;0.889929;1.0;-999999.0;0.936684;1.0;-99999.0;-0.174938;1.0;-99999.0;0.103994;1.0;-9999.0;0.869819;1.0;-9999.0;0.409842;1.0;
19.0;MC;6.0;1.0;4.10233;2.0;-9999999.0;0.847595;1.0;-999999.0;0.911737;1.0;-99999.0;-0.084387;1.0;-99999.0;0.097349;1.0;-9999.0;0.843332;1.0;-9999.0;0.358717;1.0;
19.0;MC;1.0;0.0;8.132259;3.0;-9999999.0;-0.332692;1.0;-999999.0;-0.395272;1.0;-99999.0;0.85056;1.0;-99999.0;-0.093196;1.0;-9999.0;-0.335304;1.0;-9999.0;0.210046;1.0;
19.0;MC;2.0;0.0;9.751204;3.0;-9999999.0;-0.327785;1.0;-999999.0;-0.395934;1.0;-99999.0;0.787141;1.0;-99999.0;-0.116507;1.0;-9999.0;-0.348291;1.0;-9999.0;0.241538;1.0;
19.0;MC;3.0;1.0;7.562362;3.0;-9999999.0;-0.207226;1.0;-999999.0;-0.236066;1.0;-99999.0;0.584555;1.0;-99999.0;0.079098;1.0;-9999.0;-0.167443;1.0;-9999.0;0.071932;1.0;
19.0;MC;4.0;1.0;8.634958;3.0;-9999999.0;-0.466608;1.0;-999999.0;-0.473737;1.0;-99999.0;0.544519;1.0;-99999.0;-0.008943;1.0;-9999.0;-0.451328;1.0;-9999.0;-0.030009;1.0;
19.0;MC;5.0;1.0;8.031474;3.0;-9999999.0;-0.023787;1.0;-999999.0;0.025773;1.0;-99999.0;0.446421;1.0;-99999.0;-0.051361;1.0;-9999.0;0.05196;1.0;-9999.0;-0.112729;1.0;
19.0;MC;6.0;1.0;9.21355;3.0;-9999999.0;-0.353519;1.0;-999999.0;-0.424905;1.0;-99999.0;0.798248;1.0;-99999.0;-0.207564;1.0;-9999.0;-0.377324;1.0;-9999.0;0.135293;1.0;
19.0;MC;1.0;1.0;12.702499;4.0;-9999999.0;-0.094002;1.0;-999999.0;-0.13881;1.0;-99999.0;0.047011;1.0;-99999.0;-0.014153;1.0;-9999.0;-0.082921;1.0;-9999.0;0.087137;1.0;
19.0;MC;2.0;1.0;8.635437;4.0;-9999999.0;-0.195328;1.0;-999999.0;-0.014016;1.0;-99999.0;-0.040696;1.0;-99999.0;-0.121032;1.0;-9999.0;-0.261819;1.0;-9999.0;-0.563986;1.0;
19.0;MC;3.0;1.0;9.885484;4.0;-9999999.0;-0.186193;1.0;-999999.0;-0.068268;1.0;-99999.0;-0.153796;1.0;-99999.0;0.788629;1.0;-9999.0;-0.192151;1.0;-9999.0;-0.038519;1.0;
19.0;MC;4.0;1.0;8.823998;4.0;-9999999.0;-0.019813;1.0;-999999.0;0.055305;1.0;-99999.0;-0.163814;1.0;-99999.0;0.954145;1.0;-9999.0;0.070884;1.0;-9999.0;0.209402;1.0;
19.0;MC;5.0;1.0;8.778253;4.0;-9999999.0;-0.226844;1.0;-999999.0;-0.066629;1.0;-99999.0;-0.097596;1.0;-99999.0;0.520018;1.0;-9999.0;-0.306552;1.0;-9999.0;-0.159534;1.0;
19.0;MC;6.0;1.0;9.24013;4.0;-9999999.0;-0.109661;1.0;-999999.0;0.001969;1.0;-99999.0;-0.18602;1.0;-99999.0;0.896935;1.0;-9999.0;0.049135;1.0;-9999.0;-0.05222;1.0;
19.0;MC;1.0;1.0;15.169789;5.0;-9999999.0;0.736769;1.0;-999999.0;0.700118;1.0;-99999.0;-0.475878;1.0;-99999.0;0.085287;1.0;-9999.0;0.721501;1.0;-9999.0;0.189929;1.0;
19.0;MC;2.0;2.0;10.758413;5.0;-9999999.0;0.886936;1.0;-999999.0;0.863133;1.0;-99999.0;-0.291171;1.0;-99999.0;0.08458;1.0;-9999.0;0.921333;1.0;-9999.0;0.37091;1.0;
19.0;MC;3.0;3.0;6.825063;5.0;-9999999.0;0.89245;1.0;-999999.0;0.871629;1.0;-99999.0;-0.197768;1.0;-99999.0;0.044607;1.0;-9999.0;0.969618;1.0;-9999.0;0.372921;1.0;
19.0;MC;1.0;1.0;19.136593;6.0;-9999999.0;0.325989;1.0;-999999.0;0.227538;1.0;-99999.0;-0.151983;1.0;-99999.0;0.294315;1.0;-9999.0;0.277782;1.0;-9999.0;0.789691;1.0;
19.0;MC;2.0;2.0;16.83235;6.0;-9999999.0;0.271985;1.0;-999999.0;0.176484;1.0;-99999.0;-0.143667;1.0;-99999.0;0.288031;1.0;-9999.0;0.216083;1.0;-9999.0;0.757182;1.0;
19.0;MC;3.0;2.0;16.531649;6.0;-9999999.0;0.456246;1.0;-999999.0;0.406258;1.0;-99999.0;-0.045843;1.0;-99999.0;0.04442;1.0;-9999.0;0.349869;1.0;-9999.0;0.624641;1.0;
19.0;MC;4.0;2.0;20.730909;6.0;-9999999.0;-0.031323;1.0;-999999.0;-0.022487;1.0;-99999.0;-0.468146;1.0;-99999.0;-0.182702;1.0;-9999.0;-0.072781;1.0;-9999.0;-0.065438;1.0;
19.0;MC;5.0;3.0;16.36339;6.0;-9999999.0;0.116551;1.0;-999999.0;0.02308;1.0;-99999.0;-0.170073;1.0;-99999.0;0.288609;1.0;-9999.0;0.066737;1.0;-9999.0;0.652558;1.0;
